rowid,match_id,hunter,bounty,hunter_time,bounty_time,winner_is_hunter
1906,e352e4e4-327b-4e5b-a27d-4572c6be83c9,4247,5222,337,143,0
1907,ca0d6c0f-2d56-4e04-8f67-95b47f6e624b,0312,8901,62,301,1
1908,94596128-288a-4d53-8ad5-e6488403a86d,3415,6009,92,1925,1
1909,bc2783ee-8f5a-49f3-b0dc-0b4d5c92a740,8606,5222,14,824,1
1910,730e5606-2782-4717-93d0-970fca9a7048,3415,1064,40,170,1
1911,41e12d74-90e0-4590-b11e-9f08acb81200,7536,4620,285,157,0
1912,0e326f6c-9718-443b-aa59-24c0fa46a1aa,8606,8221,223,977,1
1913,3d20fe3c-ca4d-4eec-a8e7-d5039486b18b,7506,9090,518,343,0
1914,679c97e7-4154-4e24-9954-152398f8bb47,3415,9303,108,195,1
1915,40c3573e-03f1-4fba-87fe-ed65057c9779,1928,3594,478,431,0
1916,bc97287f-71da-407c-ba28-e768a749e5b6,8606,2266,139,474,1
1917,106e91cf-71f4-4243-8504-a65d97a547bc,8606,0431,81,843,1
1918,6aa8618f-08bf-4e0f-81eb-4f8235324eda,6465,5494,363,333,0
1919,dd1f4581-2b72-446e-a065-9c86743c2c51,4457,9890,336,385,1
1920,2ee5f54d-baca-4c2b-b71d-86c0c116f03f,8436,9890,877,669,0
1921,6ca65593-e98b-49d4-bb20-a41f5acf5171,1928,9890,367,416,1
1922,ce36153b-c29e-4638-9310-3261b5505da8,3415,2266,209,235,1
1923,94a62c6e-cc94-47d4-9f4f-fb0e49581fc6,6193,4620,498,217,0
1924,90454567-61dd-4c0b-8f13-5b8a9f09cce6,6179,4620,917,234,0
1925,8928aa4e-5f29-4511-a6e0-b827dbeb9c6d,7428,9303,387,299,0
1926,d7d6a97a-9ed7-404a-aec2-9943535f88bf,8606,2642,63,392,1
1927,3ea2f3a3-94cb-4073-b98d-a4e46ec2a9a7,8606,5494,227,467,1
1928,239ca916-028a-421b-a418-6313dce90f6b,5438,5222,419,142,0
1929,b317d8a8-0feb-4165-91a6-5fea1423c4cb,1178,5049,7,782,1
1930,4ce8629d-8b63-4bbc-ab09-8c077eb03bc2,3415,8221,452,1067,1
1931,0aac4fa3-0c94-48bd-ba3c-4bb9172e650d,7935,8221,857,1388,1
1932,d57283e4-567c-484e-b58f-a27737ec5491,8606,9890,288,635,1
1933,2ffe309c-a085-4930-b018-ab26e545324e,0436,4620,242,187,0
1934,fe90e728-5f77-4e34-a4d7-2c3e2148c7e2,3415,9890,130,410,1
1935,477915a1-d0a1-485e-9abd-202e7f1e82a9,1178,0431,355,261,0
1936,0d434aaf-c287-4674-944a-5b9215b3d0f1,0436,5222,103,825,1
1937,90456f53-61dd-41f5-8f13-3bec9f09fd5b,3415,4294,142,568,1
1938,72a36cf9-4ee0-48ee-93f0-4b717eb502dd,8606,6009,125,105,0
1939,48369757-05f6-45a1-954c-a644227bc5bc,1178,6735,824,69,0
1940,88178226-152d-4bb5-a7ef-64fc32537ca6,3415,4620,55,220,1
1941,807b90f3-0f56-499d-94da-b9cbf8f13fd2,7603,5024,278,45,0
1942,1520dc11-a69e-436f-acde-5013bb892db3,2476,5024,691,156,0
1943,520f603e-3433-4a95-9e89-37fa4a37157d,6465,5222,389,1074,1
1944,d6cd2a05-a50c-419a-aa4f-20104f52f4f1,0436,1911,214,555,1
1945,e56ef8f3-d9ac-4419-95e7-f70a630f6f16,8606,8869,138,55,0
1946,6d278331-8757-4f91-a05a-cf9b36f6977d,3415,5049,78,133,1
1947,ce3648e2-c29e-4b2d-9310-ec1ab5504b03,1747,9937,2845,508,0
1948,297f200b-99b8-4699-bc9b-239f701d40f0,8606,9937,260,2059,1
1949,4ce8eff0-8b63-4779-ab09-87127eb0a678,1747,9937,373,653,1
1950,44e0c7e0-8db2-4680-b67c-b0b4a7f97b0a,3415,1378,58,319,1
1951,b543c379-5bb4-4ffd-9f43-717eb168de58,3518,5222,259,147,0
1952,c8cb5929-c066-4061-98f5-c5d67dc69b5c,1178,6735,65,272,1
1953,83f66baa-9ea4-4336-85d3-27fc3596e0d4,8606,5049,66,290,1
1954,5e86993e-d519-43b7-bd7f-12bbc97961aa,3415,1090,77,296,1
1955,3373c3d5-0075-47f1-92f3-d1565ba00864,6230,1378,173,860,1
1956,d67e1a16-4fd3-4d8b-8d35-3e2840222ef7,1178,5222,17,825,1
1957,accaba77-d085-4596-9814-3e94fbfea75d,8606,7221,135,218,1
1958,dbd16624-3032-4ac4-b1bc-dae7d04eaf16,2476,3841,837,85,0
1959,1f829cf1-5b7d-4d20-ac1f-c885e9f1813b,7536,1090,67,18,0
1960,4dc40837-4e32-4e95-a54a-4295bf101e8e,3415,5049,220,142,0
1961,8817fe57-152d-4304-a7ef-dc5832537a82,6179,5222,234,42,0
1962,465fd4d9-8073-49a2-ae5a-cd2adfac559b,9618,6893,1919,1645,0
1963,ea73ebb4-93c3-47c5-b177-a007afaa2c77,8606,6893,216,702,1
1964,ba6d172f-d930-4cf2-a0a4-9cb1ed6c3bbc,1178,4294,48,463,1
1965,6d275aac-8757-4c01-a05a-5cc536f6cb6a,6179,8221,418,1102,1
1966,6dae0c8d-5d51-4d54-8115-ce8effabe7c7,8606,5222,160,67,0
1967,4bde2bbe-ed6b-4ed2-9aa1-3a7ea0db0e40,1178,7221,58,265,1
1968,3ff3191d-c41a-4fef-8514-3356d45723e4,8606,9349,64,498,1
1969,276de797-b836-4330-a585-1ac173a3e90b,1178,9637,41,391,1
1970,49d69cd7-bc6b-466c-88fb-7b354bc3b420,3415,6893,163,680,1
1971,bd463c08-c177-4297-b7cf-75516a677106,3415,8901,1074,379,0
1972,008c2671-730a-489e-a125-e0bf16906a7b,8606,5494,142,407,1
1973,3735a0eb-de59-4302-bfeb-219bd997c9e0,1178,9937,44,237,1
1974,eda873a0-3fb1-443e-8145-0cfdde5c391d,8606,5222,232,67,0
1975,64875a6b-6dad-46f0-8e70-ae55b942b8e8,1178,8221,458,1215,1
1976,c94d39b1-dc22-4891-9782-e996f1ca32f5,1178,5222,84,876,1
1977,72fbb1de-c8c9-4020-8486-64feffe32b10,8606,8221,210,974,1
1978,63dbeb33-6750-47e9-8dc2-ecab00512692,3415,9937,139,898,1
1979,b84d2373-3499-4ce5-8517-fede81375d67,8436,3841,426,1194,1
1980,15c954ae-4150-4348-b293-943051ab9984,3415,5222,111,910,1
1981,cce455cc-6079-4302-88be-8e52abad0cfa,1178,7331,74,1493,1
1982,10cd1357-9573-4a02-93ed-f6173403468c,6862,7331,293,1768,1
1983,f96abb7e-c4ba-4f3e-b8d7-80aecf93b9af,8436,8187,318,256,0
1984,25685937-de67-4a57-8fc1-276eae4e784d,8606,9637,634,744,1
1985,fc67178e-3c6f-4d1f-99f8-eb34617c92a1,1178,3841,170,182,1
1986,444f91a5-b502-4514-b814-799c31d624be,3415,7221,83,395,1
1987,08bd9139-c93d-4e78-9050-86c5fe247fb4,7605,8901,168,132,0
1988,e4265c58-e034-4540-863e-3c5ba606791d,1178,8187,93,283,1
1989,44e026c8-8db2-440f-b67c-e399a7f9a66e,6179,7331,259,355,1
1990,520f7c61-3433-4936-9e89-caf44a37d44a,2145,3841,549,140,0
1991,31d8427d-fc68-47ed-b61e-fb316b1fb6f9,8606,3841,50,116,1
1992,aca86f65-38dd-46d7-a013-e96d73566514,8606,4665,84,284,1
1993,39b54601-b6ae-4b85-a9c9-39d624337f76,1178,5222,26,836,1
1994,2ab3f08f-4bcf-4ba5-8a04-246186738158,1178,5222,58,887,1
1995,32a29e08-ad1f-4a43-abb3-545dd069722e,3096,8901,1214,771,0
1996,9a8b0380-c960-4f48-87be-67510576b2ed,8606,8901,346,153,0
1997,042df145-7334-4fd3-be44-6b40627ff817,1178,2640,926,176,0
1998,5e861265-d519-45c1-bd7f-dfe1c97923ab,6179,3841,410,55,0
1999,60d46c68-34ae-4a60-b1c9-89ff78157c4b,7428,4620,351,258,0
2000,7b0e2ee6-7965-4165-8e69-d48e840bbbd8,4457,4620,515,379,0
2001,ca96c803-02a2-4eb7-a070-7724271e16b8,8606,9507,60,3108,1
2002,af3a59c0-167a-4157-9510-82cb9cfeb4ae,6862,7221,1368,424,0
2003,e9370651-67a9-4baa-9a8a-ffddcb2edf3d,1178,7331,48,235,1
2004,0117787e-643f-4287-9e84-99f01ead454c,1178,6735,1028,349,0
2005,750073f4-e412-4c84-87cb-826b5aeb1030,1178,9507,31,236,1
2006,8a79760d-a648-4ff9-bc68-ef88e8ca66da,8606,7221,230,262,1
2007,d81a67df-bf74-4e93-bcc4-e3ec57ead58a,8606,6735,72,644,1
2008,4dc41570-4e32-4b39-a54a-d62dbf10e68d,6179,8851,401,691,1
2009,74620077-bd86-4daa-bf0b-a8f2cbadbfa1,7603,6735,42,388,1
2010,b84d933a-3499-46ad-8517-c81b8137af74,1995,8851,928,398,0
2011,355e2667-c409-4582-8be1-e64e26a21cbb,1178,8187,27,338,1
2012,4ce850a6-8b63-4a7c-ab09-59957eb0086f,8474,5222,2689,1975,0
2013,9045dbcc-61dd-4b38-8f13-50b69f09d280,8474,8187,1052,280,0
2014,af851134-5fe4-4628-803c-a3c6fa507502,3518,7221,812,355,0
2015,14c4b33b-6cd9-4325-9d68-e8ec5a276f94,1178,8187,29,787,1
2016,465e9587-4a63-4684-94a2-675d2590f76b,8606,6159,64,480,1
2017,73e1d273-7a09-4f4b-876e-0cf2a761f2b4,3415,5222,59,854,1
2018,b31650ac-ff68-48aa-8640-440545cd2090,8606,1800,260,833,1
2019,09fa5b91-4a95-470e-87b0-1ceff1e708ae,7506,4665,544,101,0
2020,679c6322-4154-47ab-9954-387e98f8da92,8606,5222,106,895,1
2021,ce36ac07-c29e-4bf1-9310-f5b3b5502385,8606,7331,114,420,1
2022,091d346a-d980-4da3-b98d-63b5d0e253db,5438,5024,362,495,1
2023,16027b1e-ac5e-4d25-8041-4712d5899e4f,1178,9349,92,107,1
2024,e61acf97-c8c8-453b-a106-9287a71343a4,3415,5222,38,39,1
2025,e352a2fd-327b-470c-a27d-94dac6beaa36,2145,6735,354,340,0
2026,e25e444d-b347-4ffd-a63b-9fddc8afe6fc,6862,6159,159,918,1
2027,4ce8c497-8b63-4beb-ab09-c2847eb056db,8606,5222,125,69,0
2028,48ce8e7d-6de0-4977-ad76-e5b73faf4195,3415,8221,73,837,1
2029,d3005026-e960-4ff9-9754-366e12b952d4,2368,3841,602,259,0
2030,8f274829-93cd-435f-b678-8adcc6d9eb8e,1178,5222,196,77,0
2031,fe90794e-5f77-4c1e-a4d7-8fbd21481b5b,8606,4294,177,387,1
2032,feed7c22-cef2-4836-bfeb-8d0099d59dca,1178,4294,20,207,1
2033,9045e467-61dd-47f8-8f13-42919f09089e,8606,5222,99,890,1
2034,44a4894d-5f6e-46fa-9fe3-8ed0ff9ed582,1178,7221,1101,351,0
2035,953f7d88-3ed9-4738-acba-e360d3df7e9a,7603,5024,213,843,1
2036,47af74f5-c214-4466-a8aa-90d260916131,3415,5222,222,1023,1
2037,afae88bd-46a0-47c3-ac7d-79c2afda3e73,1178,3841,43,65,1
2038,7b4a4042-f0a8-4227-9eb6-afb5bfdada0e,3415,2671,99,470,1
2039,6d6ee582-389c-49b4-a5a0-25c0936f9d37,7506,2642,890,495,0
2040,8817f294-152d-4ba2-a7ef-7c713253b0c9,8606,5222,253,433,1
2041,465fa845-8073-4750-ae5a-4ad6dfac9605,1178,4620,68,218,1
2042,41e18fc5-90e0-48e6-b11e-382dacb86da4,3415,6893,130,445,1
2043,405cf3f2-01ee-4d62-81bf-7f3f22263ebd,6862,3841,386,71,0
2044,6d27201b-8757-49d8-a05a-341c36f6b647,8606,6595,121,454,1
2045,1f82602c-5b7d-4977-ac1f-1d69e9f18deb,3415,1093,88,1593,1
2046,f8d2a62d-6536-413b-b6b9-e7b483cb8cea,5438,2642,357,404,1
2047,0aac418c-0c94-4cdb-ba3c-7272172e9b1a,1178,5222,71,119,1
2048,44e09d19-8db2-4a10-b67c-8021a7f991b1,8606,1093,166,209,1
2049,c0fdf93e-1f93-4443-b9e3-38f3adfca423,1178,6595,6,278,1
2050,ac755752-fc3b-48b8-8c2e-cd68229dd6e2,3415,5222,88,907,1
2051,5e862a51-d519-4f55-bd7f-5ad2c97943dc,8606,5024,122,74,0
2052,e61aa64b-c8c8-49ef-a106-6f5ea713bbdc,5499,4620,4255,189,0
2053,d300057b-e960-4dd0-9754-21b312b94862,7603,5222,227,916,1
2054,9811bbb4-2992-4bce-97ee-661cab476a82,1178,5049,30,207,1
2055,ae4653a9-3c0c-40d8-baaa-2676123382fa,3415,5024,119,321,1
2056,d2c47fda-2cf4-4b55-88d0-30118a99b565,5438,0942,361,1114,1
2057,4dc4efa6-4e32-450d-a54a-c9d3bf100f06,8606,9448,71,1060,1
2058,f9bf9c7c-1c54-41e9-867d-2fd08ece93ae,3518,6642,326,320,0
2059,47afa277-c214-4623-a8aa-186e60917781,5499,2640,67,220,1
2060,f2f2078d-bb6a-4b82-9694-1d5ab5bbb4eb,3415,5222,118,121,1
2061,aa3b0bb0-132e-44f1-8a64-bba30a247356,3518,4294,239,415,1
2062,d9798866-f1f6-4a3a-85d5-52345c048146,1178,5222,2159,1441,0
2063,bd460917-c177-4ee8-b7cf-2b7d6a67ea35,8606,1800,235,646,1
2064,49d696c1-bc6b-4598-88fb-2a1a4bc3c350,8606,5222,116,886,1
2065,6ed6f9e4-bab5-4e8a-b958-6a80dd4539bb,4457,9507,145,805,1
2066,865a2be9-cc23-4615-a25d-28fd3504082b,3518,5222,376,22,0
2067,63db7e9e-6750-44e5-8dc2-0edc0051f87f,8606,7221,108,215,1
2068,23539d01-a6d5-4c54-8bb3-888386c2569d,1178,9448,39,161,1
2069,15c9b75d-4150-4b1d-b293-32cf51ab3b52,8606,8901,305,75,0
2070,baff4407-8b2e-4900-8bf6-6bca5c779246,1178,1800,73,464,1
2071,444f4263-b502-43e9-b814-348031d62c30,8606,2671,118,300,1
2072,f3a6c3e7-59e8-40d7-ab96-0bea9862f79d,1178,6040,490,699,1
2073,afae8a63-46a0-4f0f-ac7d-e5b5afdafec2,7935,6364,549,666,1
2074,fe95ef68-5a29-4c5c-b4a0-9ef773fa4e57,8606,6364,65,2103,1
2075,fefaad75-c979-4d4f-a193-02da44bef5c2,8436,4620,379,168,0
2076,e352eb69-327b-46c7-a27d-2d7cc6be37f2,0652,7221,1037,371,0
2077,10ec9544-f66d-4456-8459-22cd5287b34b,8606,6642,106,355,1
2078,bdd9c92e-5014-4802-bead-c2b6b4db7a8f,1178,4620,866,189,0
2079,7b16a5da-8289-4e56-a579-cc4baa8fdb77,9548,0942,543,470,0
2080,e0e7079b-fa37-4dd9-b432-04f2672cc384,9548,0942,710,471,0
2081,2921eb48-90fe-4328-9ed2-b22077057598,9548,0942,904,549,0
2082,377d5158-c50d-4a61-8ef7-ed3bafab53c2,0436,0942,163,401,1
2083,397e9a66-a89a-499a-ab6f-633b0b424a74,6694,4665,2595,306,0
2084,6897c2fd-092c-4b57-86e4-7c88073fcc36,6193,4620,999,166,0
2085,6aa8ef5c-08bf-46eb-81eb-b96e35327ea4,7506,4620,312,182,0
2086,095eeb9a-df05-4858-91cb-df36e4dc7cea,1178,4620,65,213,1
2087,d760c8a6-bb64-4b94-83e3-b387de4da227,3518,4620,913,237,0
2088,09fa90f7-4a95-446a-87b0-3aaef1e7069a,8722,4620,837,73,0
2089,3d20441d-ca4d-4cd1-a8e7-3c199486707a,8722,5222,241,102,0
2090,892848fe-5f29-4f51-a6e0-291edbeb8435,3415,5024,10803,852,0
2091,6d6e5e66-389c-43cb-a5a0-9028936f27be,8722,6735,553,552,0
2092,60d4f754-34ae-4660-b1c9-03b678154f55,3415,6364,109,438,1
2093,4db8dca4-823b-4617-be21-7db756345fbe,7821,4620,804,55,0
2094,a00b3233-387f-48e4-94b5-0f35bc0c8958,1178,4620,918,158,0
2095,688c59ce-cb09-4101-bd9d-5cb00bbed4c0,6193,6735,415,121,0
2096,ce36dba6-c29e-4066-9310-c5e7b5501a94,8606,7221,160,302,1
2097,679c2920-4154-4cb9-9954-e11898f83f84,8606,6040,43,978,1
2098,f0f8d2aa-415e-40de-a853-63d8b06b30bc,3415,9507,120,885,1
2099,424f09a0-f355-4c01-ab02-69f0ac642170,3415,2266,140,421,1
2100,4ce84358-8b63-4a81-ab09-35237eb002ae,8606,1090,44,587,1
2101,4cad7cbe-35ff-4111-908b-ca3d0b520297,6694,4620,620,250,0
2102,e1463a51-1d09-451b-bc28-9cdf672adafe,3415,6040,191,278,1
2103,09faaed9-4a95-4e7d-87b0-d894f1e7d535,6193,8901,375,1004,1
2104,49d69035-bc6b-4643-88fb-bb664bc3f8cb,6179,4620,685,47,0
2105,dcc28173-faa3-4dad-afc3-f7f5e739f04a,3415,1090,101,220,1
2106,89b34169-47a4-4a5e-a9c0-9f1f3d939b7b,6862,4620,701,226,0
2107,02c90b03-282b-4d8b-98f7-3ff575f46e17,3415,8901,208,338,1
2108,fe907f06-5f77-46ef-a4d7-4bd021480fbe,8606,4294,212,1010,1
2109,90453324-61dd-4fe1-8f13-f1ac9f091017,8606,6314,213,121,0
2110,b89105d1-ac70-4b55-822b-4e543658d77b,6694,4665,142,30,0
2111,2639eea0-b350-4cf1-bece-e8e3fdc4a4e4,0817,4620,868,59,0
2112,d3008f3d-e960-4441-9754-e69012b9add8,0817,5222,1183,42,0
2113,88175804-152d-409b-a7ef-870c3253aeca,8606,8901,78,242,1
2114,b7a07bfe-cb91-4107-9a57-fcc716fc6d88,3415,8869,109,213,1
2115,538bb8a1-a542-442e-8ba2-2989c73b75a4,3415,6040,108,22,0
2116,e94782bd-55ed-4e19-b98d-14e604634d83,3415,6009,85,130,1
2117,0aac5eea-0c94-4a43-ba3c-38ee172e8896,9618,6009,410,366,0
2118,6d2793bd-8757-4a7d-a05a-edae36f67ced,8606,2273,115,696,1
2119,44e0d090-8db2-4026-b67c-2578a7f906c7,8606,5222,156,619,1
2120,09fab829-4a95-40bf-87b0-17a8f1e70b44,2926,5222,527,49,0
2121,6aa89198-08bf-47c1-81eb-a39e3532e230,2926,6040,988,171,0
2122,d7fa4530-6f31-430e-b11b-3d12b6d8604b,3415,6153,93,1129,1
2123,6aa8db59-08bf-437a-81eb-1e7235327836,8722,8901,376,302,0
2124,214a8da5-7785-49b5-84c5-10b3c4c62df3,3415,2273,41,338,1
2125,48ce738f-6de0-4227-ad76-95663fafbf6e,5499,7331,191,530,1
2126,41e13a85-90e0-4bfa-b11e-d1b4acb84c68,5499,8527,183,389,1
2127,7b4ad615-f0a8-4452-9eb6-14b8bfda4d99,5499,6364,646,170,0
2128,26399a46-b350-433e-bece-4d61fdc42d04,7603,5222,103,127,1
2129,6704ceb7-1af7-431f-80af-12c3d4c59fb4,3415,1090,121,270,1
2130,bd461613-c177-4a2a-b7cf-7ca66a67c628,6179,7221,254,271,1
2131,28ad9e02-3990-421a-8fb6-1a051e670b45,1178,4479,42,422,1
2132,6f9c0cf7-6818-428f-8555-ed3c31fd8e27,1178,2642,20,200,1
2133,619be2ab-e98f-4727-9381-53789d2595d5,3415,6040,75,198,1
2134,bba2e760-ac59-4939-8d61-b9a84e57dbc3,3415,4294,139,390,1
2135,78532cd0-194c-43a1-b022-ec30de8ad8a0,3415,5222,204,90,0
2136,d058ebbd-a0a3-47ff-ba30-c461167ffc74,1178,6040,69,184,1
2137,761a5a18-598c-4425-8e89-4156756592c6,3415,5494,159,491,1
2138,873b40a2-4e71-4e54-b800-89480043c0d3,1178,5222,111,67,0
2139,4dc403de-4e32-49c5-a54a-c7cebf10389d,8606,6040,111,176,1
2140,5e86bed2-d519-4620-bd7f-ff17c979f57d,8606,9448,39,212,1
2141,e2fea458-61a6-4b89-99c6-2dcf370bfad7,3415,2273,105,323,1
2142,dd1faeb7-2b72-4dad-a065-312c743cbae4,6694,7221,4203,287,0
2143,679c4afd-4154-4412-9954-08e998f8371c,7428,6040,531,316,0
2144,e14c2c8d-d12b-4d28-9ecc-dc0ebf80867a,1178,6364,115,258,1
2145,88516b64-a3ef-4e83-9045-b5c93aeff913,8804,8548,833,341,0
2146,1c3b2b0e-6c22-4007-b333-7232d374a915,3415,6170,219,4300,1
2147,49d6953a-bc6b-4d52-88fb-55954bc3085d,8606,2640,292,1065,1
2148,16a60a5c-e6ae-404d-b937-157d399af7e4,1178,0942,76,341,1
2149,ce360d7e-c29e-4c6a-9310-e459b550c67f,7428,6040,248,153,0
2150,bd46ba4f-c177-40a6-b7cf-4d3d6a676d8c,8606,4665,36,620,1
2151,520f6421-3433-4f09-9e89-fa8c4a37f101,8722,5222,867,67,0
2152,9045ab9f-61dd-4b74-8f13-497c9f09afc4,6386,8548,277,401,1
2153,4ce886a0-8b63-40d5-ab09-d97d7eb01abe,7428,6040,400,345,0
2154,63db0257-6750-4cac-8dc2-839800517db8,8606,6364,62,316,1
2155,32ff064c-0806-471f-b1e6-d7bb172b7464,3415,9448,149,432,1
2156,fe90d1ce-5f77-4d17-a4d7-ab422148c1e6,7428,6040,29,60,1
2157,15c99400-4150-4630-b293-299151ab844c,8606,0558,130,726,1
2158,1f82723b-5b7d-4b90-ac1f-71b1e9f18f1b,2529,0558,805,968,1
2159,ac753382-fc3b-4248-8c2e-b86b229d1192,2529,0558,1055,604,0
2160,444f2719-b502-4aa4-b814-786131d658ee,8606,8527,209,705,1
2161,90453d2e-61dd-499b-8f13-ef1d9f094b27,7428,6040,835,72,0
2162,b87ceb8b-27e8-489b-a66e-b1fbf7d306f9,3415,5024,107,61,0
2163,2c04ee60-dbd5-4c06-9da0-de75f83d7609,7603,5024,386,68,0
2164,60d48072-34ae-4eaf-b1c9-cb3578155e07,2529,0558,351,290,0
2165,8817167a-152d-43aa-a7ef-797732537403,7428,6040,407,233,0
2166,fe95c98f-5a29-4933-b4a0-32be73fa83eb,8606,6153,55,758,1
2167,cec24a79-e52d-4c73-abd7-f7f47a64583a,6694,2273,141,54,0
2168,af036af2-40bb-4310-bb69-ce0ad4d3e821,3415,9448,143,161,1
2169,6d27143e-8757-41de-a05a-894d36f61286,7428,5222,459,68,0
2170,10ec94b6-f66d-4868-8459-e14e528775dc,8606,6170,82,269,1
2171,7b16a41e-8289-4fac-a579-233eaa8f2981,2926,2273,260,19,0
2172,47f5dd09-61d9-4901-b153-333e55c0157f,3415,2671,217,427,1
2173,f82dc886-fa70-45f3-98a7-3101ca9a51fc,8606,6040,127,274,1
2174,5272250a-3fc5-41c5-8b88-edbc780f7196,3415,5049,78,32,0
2175,0d43609b-c287-4a76-944a-9abb15b3d4e4,6694,2273,261,945,1
2176,44e0762f-8db2-4f47-b67c-7e30a7f92307,7428,6040,386,202,0
2177,5e864559-d519-4957-bd7f-7db0c9799812,7428,6040,390,245,0
2178,ab93f7ba-0382-474e-bdeb-4fc997190c5b,3415,1090,55,845,1
2179,66f2109c-a72e-413b-82f2-183f471d6371,8606,2324,99,892,1
2180,f0f8bc93-415e-404c-a853-a3d0b06b6857,2529,4479,285,413,1
2181,88177388-152d-4bc2-a7ef-1bbc32534280,6386,9448,75,143,1
2182,63db468b-6750-4e97-8dc2-dc7b0051b594,6179,6735,245,651,1
2183,7462f52e-bd86-488e-bf0b-4b94cbad2099,2350,1090,9355,341,0
2184,b30c1265-46c5-43eb-80c6-6ef202527280,3415,7331,195,2172,1
2185,77487716-95e1-448d-a36f-0dc95f3aa8fb,8606,7331,152,400,1
2186,aa933eea-b3bb-4a5c-a44b-3377c4da1b45,7603,5024,308,315,1
2187,e2e76941-86f2-4c14-8236-1d52589f9781,8606,0431,237,994,1
2188,da770f2e-24eb-41b6-a71a-70d31af1c6f4,3415,6040,661,21,0
2189,8851734c-a3ef-4291-9045-59cb3aeff77f,5499,7331,55,640,1
2190,bc272f01-8f5a-4d52-b0dc-95975c9264f8,8606,9303,72,1095,1
2191,0e32c114-9718-4cae-aa59-1619fa46c13d,8606,6040,77,216,1
2192,a0fbafb7-e559-4b2a-8d59-b5e068c01374,1815,2642,1229,548,0
2193,807bf76e-0f56-454d-94da-ce79f8f1c3fa,1815,6040,317,17,0
2194,bc97304a-71da-41f2-ba28-8e33a749026d,8606,5222,43,166,1
2195,aa9321eb-b3bb-4f47-a44b-eab0c4da5ad3,2368,6170,301,692,1
2196,263965d2-b350-4f79-bece-f5a1fdc426ab,2368,8901,589,402,0
2197,106e417b-71f4-4415-8504-885697a5ec74,8606,0942,61,255,1
2198,15c94b51-4150-4c6d-b293-9d8f51abb3f2,6179,5222,406,103,0
2199,ba41c9ff-0204-4402-9afc-1333ca5452ed,3415,0558,190,1329,1
2200,ac6072e0-34e6-4a39-9c8c-716d85ce84d5,3415,1090,174,299,1
2201,cec25300-e52d-471a-abd7-19f37a640867,8436,6040,432,314,0
2202,ac755903-fc3b-4051-8c2e-9326229d225c,7536,3890,392,460,1
2203,ae468c52-3c0c-4f04-baaa-b0f41233b889,7536,9349,173,514,1
2204,f2f20543-bb6a-4dac-9694-2f73b5bb8499,7536,3890,85,630,1
2205,3ea2e0a5-94cb-4316-b98d-dbec6ec2291f,8606,8221,71,716,1
2206,6a22c8c6-ac87-4742-8a40-7481d6c642a0,3415,5222,123,914,1
2207,651b93c2-7ac0-4724-9eec-a94090941694,3415,5222,101,146,1
2208,24de451e-af36-4d14-a4bd-182459ed5800,0436,5222,920,825,0
2209,ac88be50-2483-4bef-a36c-953c31ba64ad,0436,6735,647,60,0
2210,f5ed6a7b-ca6a-4374-bda5-57407b1490c0,0436,6735,20,470,1
2211,3a180feb-ff82-433d-b4da-dd3e2b4bc3a9,3415,8221,143,313,1
2212,d7d67690-9ed7-4d6c-aec2-d734535f0ba6,8606,8527,83,55,0
2213,d572562e-567c-41e3-b58f-a37137ec2f16,8606,8221,125,896,1
2214,7b0ecc79-7965-48a8-8e69-ab11840b509f,8436,6040,372,317,0
2215,a5cd29b9-162a-4427-9d08-377592dad157,1178,9090,1031,280,0
2216,ab93100d-5f02-4b82-b6a5-09c5d7c82971,2476,9090,703,201,0
2217,2367e6df-f2bc-40f2-a297-9653ea7701e5,1178,1064,77,832,1
2218,8335519a-1238-4919-b271-28e747327494,3415,0942,27,314,1
2219,ea8c8879-4285-4cb0-a5a9-e00d5990e5a1,4261,5196,651,326,0
2220,f4ec3bfe-cfc2-47d1-a6f2-ede7b79d4d53,4261,7221,176,370,1
2221,d92d2ce4-cc8c-40f0-891c-2d0a6a64df4c,3415,0431,83,328,1
2222,72a36091-4ee0-4624-93f0-0ee17eb5e0d2,8606,9890,255,1190,1
2223,6d2775ce-8757-470f-a05a-aec536f6ca37,6386,1090,116,149,1
2224,e56e93ce-d9ac-4af9-95e7-42ad630f3ced,8606,6153,98,506,1
2225,627d93d5-baac-43b3-b825-e5e6adbec86c,1178,1064,186,179,0
2226,297fb905-99b8-48ec-bc9b-9c01701dfe9c,8606,1090,13,208,1
2227,239c21fe-028a-4eee-a418-aea4dce92a4a,0817,9090,707,450,0
2228,c0dacbbd-72f6-48b7-bb59-e4a07b1fa98f,3415,8901,104,297,1
2229,e352f8c7-327b-4bb5-a27d-ae22c6bedd9f,8722,8901,454,233,0
2230,40c33c98-03f1-401a-87fe-6f4b057c129a,8804,5222,3054,1297,0
2231,83f68629-9ea4-4446-85d3-6dec35968ad4,8606,5049,12,185,1
2232,accad765-d085-4dde-9814-ccc9fbfe5c13,8606,1378,101,175,1
2233,030823d1-0707-4aee-936e-30db17d80fda,1178,0431,987,234,0
2234,a8853b84-9fd8-429d-92c8-4253e47fed0c,1178,8527,6,707,1
2235,cd2c91eb-ca05-419f-9437-61fb8b9f497b,1178,2642,35,296,1
2236,01324501-f887-4aaf-950d-7944c6064ae7,4261,0431,530,674,1
2237,96e0be90-0985-40bf-9f01-b8403e26303f,1178,1911,73,377,1
